LSM9DS0 WHO_AM_I's returned: 0x49D4
Should be 0x49D4

SGCanScience>Time:11831|Press:843|LM35:54|NTC:522|GyrX:-513|GyrY:-18|GyrZ:-177|AccX:517|AccY:793|AccZ:-972|MagX:-7379|MagY:-2788|MagZ:-2016|
SGCanScience>Time:11976|Press:840|LM35:51|NTC:516|GyrX:-473|GyrY:-41|GyrZ:-139|AccX:585|AccY:874|AccZ:-940|MagX:-7431|MagY:-3142|MagZ:-2009|
SGCanScience>Time:12120|Press:843|LM35:54|NTC:522|GyrX:-281|GyrY:144|GyrZ:-55|AccX:673|AccY:963|AccZ:-881|MagX:-7522|MagY:-3297|MagZ:-1963|
SGCanScience>Time:12265|Press:835|LM35:49|NTC:519|GyrX:-510|GyrY:258|GyrZ:254|AccX:643|AccY:1048|AccZ:-897|MagX:-7645|MagY:-3553|MagZ:-2081|
SGCanScience>Time:12408|Press:840|LM35:51|NTC:515|GyrX:-294|GyrY:123|GyrZ:68|AccX:646|AccY:1098|AccZ:-688|MagX:-7753|MagY:-3838|MagZ:-1744|
SGCanScience>Time:12554|Press:840|LM35:51|NTC:515|GyrX:-423|GyrY:-39|GyrZ:-406|AccX:627|AccY:1107|AccZ:-547|MagX:-7834|MagY:-4037|MagZ:-1698|
SGCanScience>Time:12699|Press:838|LM35:47|NTC:523|GyrX:-429|GyrY:-89|GyrZ:-69|AccX:612|AccY:1096|AccZ:-575|MagX:-7787|MagY:-4163|MagZ:-1668|
SGCanScience>Time:12843|Press:841|LM35:51|NTC:515|GyrX:-124|GyrY:-4|GyrZ:15|AccX:618|AccY:1154|AccZ:-505|MagX:-7856|MagY:-4242|MagZ:-1658|
SGCanScience>Time:12986|Press:839|LM35:52|NTC:523|GyrX:-120|GyrY:-161|GyrZ:-89|AccX:629|AccY:1184|AccZ:-502|MagX:-7795|MagY:-4325|MagZ:-1662|
SGCanScience>Time:13131|Press:838|LM35:54|NTC:522|GyrX:120|GyrY:-180|GyrZ:-265|AccX:547|AccY:1156|AccZ:-525|MagX:-7602|MagY:-4410|MagZ:-1812|
SGCanScience>Time:13277|Press:839|LM35:55|NTC:517|GyrX:-51|GyrY:-75|GyrZ:-8|AccX:589|AccY:1159|AccZ:-555|MagX:-7687|MagY:-4230|MagZ:-1870|
SGCanScience>Time:13420|Press:841|LM35:51|NTC:516|GyrX:63|GyrY:-66|GyrZ:74|AccX:582|AccY:1194|AccZ:-571|MagX:-7689|MagY:-4237|MagZ:-1816|
SGCanScience>Time:13563|Press:835|LM35:46|NTC:519|GyrX:-118|GyrY:-154|GyrZ:-164|AccX:534|AccY:1209|AccZ:-574|MagX:-7642|MagY:-4277|MagZ:-1868|
SGCanScience>Time:13709|Press:838|LM35:52|NTC:523|GyrX:-151|GyrY:-97|GyrZ:-10|AccX:557|AccY:1229|AccZ:-581|MagX:-7602|MagY:-4370|MagZ:-1842|
SGCanScience>Time:13854|Press:841|LM35:51|NTC:516|GyrX:-37|GyrY:-20|GyrZ:-32|AccX:499|AccY:1208|AccZ:-524|MagX:-7559|MagY:-4388|MagZ:-1822|
SGCanScience>Time:13998|Press:843|LM35:51|NTC:516|GyrX:-75|GyrY:-121|GyrZ:-200|AccX:510|AccY:1203|AccZ:-508|MagX:-7565|MagY:-4421|MagZ:-1822|
SGCanScience>Time:14143|Press:838|LM35:46|NTC:523|GyrX:3|GyrY:-141|GyrZ:-150|AccX:508|AccY:1235|AccZ:-505|MagX:-7553|MagY:-4495|MagZ:-1876|
SGCanScience>Time:14288|Press:839|LM35:56|NTC:523|GyrX:65|GyrY:-110|GyrZ:-175|AccX:460|AccY:1260|AccZ:-512|MagX:-7464|MagY:-4543|MagZ:-1842|
SGCanScience>Time:14432|Press:844|LM35:55|NTC:517|GyrX:-179|GyrY:-174|GyrZ:-302|AccX:429|AccY:1248|AccZ:-510|MagX:-7319|MagY:-4638|MagZ:-1871|
SGCanScience>Time:14579|Press:835|LM35:46|NTC:520|GyrX:35|GyrY:-23|GyrZ:48|AccX:360|AccY:1252|AccZ:-471|MagX:-7230|MagY:-4648|MagZ:-2060|
SGCanScience>Time:14723|Press:838|LM35:54|NTC:518|GyrX:31|GyrY:-7|GyrZ:-59|AccX:384|AccY:1267|AccZ:-523|MagX:-7227|MagY:-4682|MagZ:-1878|
SGCanScience>Time:14864|Press:842|LM35:56|NTC:520|GyrX:104|GyrY:-4|GyrZ:71|AccX:418|AccY:1307|AccZ:-543|MagX:-7283|MagY:-4574|MagZ:-1951|
SGCanScience>Time:15007|Press:841|LM35:51|NTC:516|GyrX:-177|GyrY:-108|GyrZ:-173|AccX:421|AccY:1234|AccZ:-560|MagX:-7241|MagY:-4668|MagZ:-1909|
